[2024-05-21 13:47:56] [INFO]: =========== Stage-1: wild_connect_area.py ===========
[2024-05-21 13:47:57] [INFO]: ID=0624, Type=camid4_videoid1, View=seq0, Raw_Frame=151, Now_Frames=141, Drop_Frames=10, Drop_Ratio=0.07
[2024-05-21 14:43:10] [INFO]: Script python pretreatment.py --input_path /data/wangzengbin/Gait3D/Silhouette/QA-Gait3D-Release-20240521/Gait3D-MaxConnect --output_path /data/wangzengbin/Gait3D/Silhouette/QA-Gait3D-Release-20240521/Gait3D-MaxConnect-pkl completed successfully
[2024-05-21 14:43:10] [INFO]: =========== Stage-3: wild_template.py ===========
[2024-05-21 14:43:11] [INFO]: ID=0832, Type=camid19_videoid2, View=seq0, Raw_Frame=25, Now_Frames=22, Drop_Frames=3, Drop_Ratio=0.12
[2024-05-21 14:43:12] [INFO]: ID=0572, Type=camid12_videoid1, View=seq0, Raw_Frame=35, Now_Frames=34, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:12] [INFO]: ID=0923, Type=camid14_videoid3, View=seq0, Raw_Frame=43, Now_Frames=41, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 14:43:12] [INFO]: ID=0949, Type=camid34_videoid1, View=seq0, Raw_Frame=46, Now_Frames=42, Drop_Frames=4, Drop_Ratio=0.09
[2024-05-21 14:43:12] [INFO]: ID=0637, Type=camid34_videoid3, View=seq0, Raw_Frame=53, Now_Frames=50, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 14:43:12] [INFO]: ID=0377, Type=camid13_videoid4, View=seq0, Raw_Frame=25, Now_Frames=24, Drop_Frames=1, Drop_Ratio=0.04
[2024-05-21 14:43:12] [INFO]: ID=0052, Type=camid11_videoid2, View=seq0, Raw_Frame=39, Now_Frames=35, Drop_Frames=4, Drop_Ratio=0.10
[2024-05-21 14:43:12] [INFO]: ID=0364, Type=camid0_videoid2, View=seq0, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:13] [INFO]: ID=0975, Type=camid1_videoid4, View=seq0, Raw_Frame=77, Now_Frames=73, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 14:43:13] [INFO]: ID=0416, Type=camid0_videoid3, View=seq0, Raw_Frame=56, Now_Frames=54, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 14:43:13] [INFO]: ID=0676, Type=camid19_videoid1, View=seq0, Raw_Frame=61, Now_Frames=57, Drop_Frames=4, Drop_Ratio=0.07
[2024-05-21 14:43:13] [INFO]: ID=0871, Type=camid17_videoid4, View=seq0, Raw_Frame=71, Now_Frames=69, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 14:43:13] [INFO]: ID=0832, Type=camid23_videoid2, View=seq0, Raw_Frame=52, Now_Frames=31, Drop_Frames=21, Drop_Ratio=0.40
[2024-05-21 14:43:13] [INFO]: ID=0247, Type=camid33_videoid2, View=seq0, Raw_Frame=72, Now_Frames=66, Drop_Frames=6, Drop_Ratio=0.08
[2024-05-21 14:43:13] [INFO]: ID=0429, Type=camid0_videoid3, View=seq0, Raw_Frame=67, Now_Frames=65, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 14:43:13] [INFO]: ID=1014, Type=camid3_videoid1, View=seq0, Raw_Frame=31, Now_Frames=24, Drop_Frames=7, Drop_Ratio=0.23
[2024-05-21 14:43:13] [INFO]: ID=0689, Type=camid11_videoid2, View=seq0, Raw_Frame=35, Now_Frames=33, Drop_Frames=2, Drop_Ratio=0.06
[2024-05-21 14:43:13] [INFO]: ID=0403, Type=camid3_videoid2, View=seq0, Raw_Frame=54, Now_Frames=42, Drop_Frames=12, Drop_Ratio=0.22
[2024-05-21 14:43:13] [INFO]: ID=0962, Type=camid32_videoid4, View=seq0, Raw_Frame=101, Now_Frames=100, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:13] [INFO]: ID=1001, Type=camid16_videoid1, View=seq0, Raw_Frame=61, Now_Frames=56, Drop_Frames=5, Drop_Ratio=0.08
[2024-05-21 14:43:14] [INFO]: ID=0065, Type=camid0_videoid2, View=seq0, Raw_Frame=100, Now_Frames=97, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 14:43:14] [INFO]: ID=0247, Type=camid33_videoid2, View=seq1, Raw_Frame=28, Now_Frames=27, Drop_Frames=1, Drop_Ratio=0.04
[2024-05-21 14:43:14] [INFO]: ID=0078, Type=camid13_videoid4, View=seq0, Raw_Frame=90, Now_Frames=88, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:14] [INFO]: ID=0481, Type=camid0_videoid2, View=seq0, Raw_Frame=125, Now_Frames=118, Drop_Frames=7, Drop_Ratio=0.06
[2024-05-21 14:43:14] [INFO]: ID=0676, Type=camid24_videoid2, View=seq0, Raw_Frame=47, Now_Frames=44, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 14:43:14] [INFO]: ID=0520, Type=camid11_videoid2, View=seq0, Raw_Frame=118, Now_Frames=117, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:14] [INFO]: ID=0936, Type=camid17_videoid2, View=seq0, Raw_Frame=75, Now_Frames=73, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 14:43:14] [INFO]: ID=0806, Type=camid16_videoid2, View=seq0, Raw_Frame=122, Now_Frames=121, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:14] [INFO]: ID=0910, Type=camid19_videoid1, View=seq0, Raw_Frame=141, Now_Frames=139, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:14] [INFO]: ID=0871, Type=camid17_videoid4, View=seq1, Raw_Frame=66, Now_Frames=65, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:14] [INFO]: ID=0975, Type=camid1_videoid4, View=seq1, Raw_Frame=74, Now_Frames=71, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 14:43:14] [INFO]: ID=0130, Type=camid19_videoid1, View=seq0, Raw_Frame=39, Now_Frames=36, Drop_Frames=3, Drop_Ratio=0.08
[2024-05-21 14:43:15] [INFO]: ID=0624, Type=camid4_videoid1, View=seq0, Raw_Frame=141, Now_Frames=140, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:15] [INFO]: ID=0026, Type=camid28_videoid3, View=seq0, Raw_Frame=128, Now_Frames=93, Drop_Frames=35, Drop_Ratio=0.27
[2024-05-21 14:43:15] [INFO]: ID=0404, Type=camid0_videoid2, View=seq0, Raw_Frame=58, Now_Frames=55, Drop_Frames=3, Drop_Ratio=0.05
[2024-05-21 14:43:15] [INFO]: ID=0039, Type=camid13_videoid3, View=seq0, Raw_Frame=58, Now_Frames=57, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:15] [INFO]: ID=0923, Type=camid14_videoid3, View=seq1, Raw_Frame=124, Now_Frames=122, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:15] [INFO]: ID=0234, Type=camid31_videoid2, View=seq0, Raw_Frame=149, Now_Frames=143, Drop_Frames=6, Drop_Ratio=0.04
[2024-05-21 14:43:15] [INFO]: ID=0286, Type=camid0_videoid1, View=seq0, Raw_Frame=149, Now_Frames=148, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:15] [INFO]: ID=0481, Type=camid16_videoid3, View=seq0, Raw_Frame=53, Now_Frames=52, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:15] [INFO]: ID=0117, Type=camid14_videoid2, View=seq1, Raw_Frame=44, Now_Frames=42, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 14:43:15] [INFO]: ID=0976, Type=camid36_videoid2, View=seq0, Raw_Frame=38, Now_Frames=37, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:16] [INFO]: ID=0248, Type=camid32_videoid2, View=seq0, Raw_Frame=29, Now_Frames=24, Drop_Frames=5, Drop_Ratio=0.17
[2024-05-21 14:43:16] [INFO]: ID=0104, Type=camid16_videoid1, View=seq1, Raw_Frame=98, Now_Frames=73, Drop_Frames=25, Drop_Ratio=0.26
[2024-05-21 14:43:16] [INFO]: ID=0338, Type=camid0_videoid1, View=seq1, Raw_Frame=81, Now_Frames=77, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 14:43:16] [INFO]: ID=0416, Type=camid13_videoid5, View=seq0, Raw_Frame=128, Now_Frames=126, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:16] [INFO]: ID=0390, Type=camid18_videoid1, View=seq0, Raw_Frame=150, Now_Frames=148, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:17] [INFO]: ID=0234, Type=camid33_videoid2, View=seq0, Raw_Frame=43, Now_Frames=41, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 14:43:17] [INFO]: ID=0416, Type=camid13_videoid6, View=seq0, Raw_Frame=19, Now_Frames=17, Drop_Frames=2, Drop_Ratio=0.11
[2024-05-21 14:43:17] [INFO]: ID=0520, Type=camid30_videoid2, View=seq0, Raw_Frame=105, Now_Frames=103, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:17] [INFO]: ID=0065, Type=camid0_videoid3, View=seq0, Raw_Frame=117, Now_Frames=115, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:17] [INFO]: ID=0248, Type=camid32_videoid2, View=seq1, Raw_Frame=52, Now_Frames=40, Drop_Frames=12, Drop_Ratio=0.23
[2024-05-21 14:43:17] [INFO]: ID=0092, Type=camid0_videoid1, View=seq0, Raw_Frame=100, Now_Frames=95, Drop_Frames=5, Drop_Ratio=0.05
[2024-05-21 14:43:17] [INFO]: ID=0079, Type=camid0_videoid2, View=seq0, Raw_Frame=71, Now_Frames=70, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:17] [INFO]: ID=0832, Type=camid23_videoid3, View=seq0, Raw_Frame=177, Now_Frames=169, Drop_Frames=8, Drop_Ratio=0.05
[2024-05-21 14:43:18] [INFO]: ID=0118, Type=camid14_videoid3, View=seq0, Raw_Frame=69, Now_Frames=68, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:18] [INFO]: ID=1002, Type=camid0_videoid1, View=seq0, Raw_Frame=79, Now_Frames=75, Drop_Frames=4, Drop_Ratio=0.05
[2024-05-21 14:43:18] [INFO]: ID=0455, Type=camid11_videoid3, View=seq0, Raw_Frame=147, Now_Frames=144, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 14:43:18] [INFO]: ID=0923, Type=camid16_videoid3, View=seq0, Raw_Frame=107, Now_Frames=104, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 14:43:18] [INFO]: ID=0767, Type=camid13_videoid3, View=seq0, Raw_Frame=257, Now_Frames=247, Drop_Frames=10, Drop_Ratio=0.04
[2024-05-21 14:43:18] [INFO]: ID=0884, Type=camid23_videoid2, View=seq1, Raw_Frame=200, Now_Frames=198, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:18] [INFO]: ID=0664, Type=camid11_videoid1, View=seq0, Raw_Frame=117, Now_Frames=114, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 14:43:18] [INFO]: ID=1002, Type=camid16_videoid1, View=seq0, Raw_Frame=33, Now_Frames=32, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:18] [INFO]: ID=0936, Type=camid19_videoid1, View=seq1, Raw_Frame=88, Now_Frames=87, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:18] [INFO]: ID=0963, Type=camid0_videoid3, View=seq0, Raw_Frame=65, Now_Frames=62, Drop_Frames=3, Drop_Ratio=0.05
[2024-05-21 14:43:19] [INFO]: ID=0248, Type=camid32_videoid3, View=seq0, Raw_Frame=47, Now_Frames=45, Drop_Frames=2, Drop_Ratio=0.04
[2024-05-21 14:43:19] [INFO]: ID=0767, Type=camid29_videoid2, View=seq0, Raw_Frame=31, Now_Frames=23, Drop_Frames=8, Drop_Ratio=0.26
[2024-05-21 14:43:19] [INFO]: ID=0039, Type=camid17_videoid4, View=seq0, Raw_Frame=82, Now_Frames=79, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 14:43:19] [INFO]: ID=0755, Type=camid12_videoid2, View=seq0, Raw_Frame=129, Now_Frames=125, Drop_Frames=4, Drop_Ratio=0.03
[2024-05-21 14:43:19] [INFO]: ID=0988, Type=camid15_videoid3, View=seq0, Raw_Frame=160, Now_Frames=158, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:19] [INFO]: ID=0390, Type=camid18_videoid1, View=seq1, Raw_Frame=93, Now_Frames=79, Drop_Frames=14, Drop_Ratio=0.15
[2024-05-21 14:43:19] [INFO]: ID=0429, Type=camid11_videoid2, View=seq0, Raw_Frame=219, Now_Frames=209, Drop_Frames=10, Drop_Ratio=0.05
[2024-05-21 14:43:19] [INFO]: ID=0338, Type=camid0_videoid1, View=seq2, Raw_Frame=94, Now_Frames=90, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 14:43:19] [INFO]: ID=0793, Type=camid14_videoid4, View=seq0, Raw_Frame=315, Now_Frames=267, Drop_Frames=48, Drop_Ratio=0.15
[2024-05-21 14:43:19] [INFO]: ID=0899, Type=camid31_videoid1, View=seq0, Raw_Frame=22, Now_Frames=19, Drop_Frames=3, Drop_Ratio=0.14
[2024-05-21 14:43:20] [INFO]: ID=0248, Type=camid32_videoid3, View=seq1, Raw_Frame=25, Now_Frames=19, Drop_Frames=6, Drop_Ratio=0.24
[2024-05-21 14:43:20] [INFO]: ID=0832, Type=camid24_videoid2, View=seq0, Raw_Frame=82, Now_Frames=77, Drop_Frames=5, Drop_Ratio=0.06
[2024-05-21 14:43:20] [INFO]: ID=1003, Type=camid0_videoid1, View=seq0, Raw_Frame=59, Now_Frames=58, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:20] [INFO]: ID=0182, Type=camid10_videoid3, View=seq0, Raw_Frame=288, Now_Frames=286, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:20] [INFO]: ID=0014, Type=camid26_videoid1, View=seq1, Raw_Frame=156, Now_Frames=155, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:20] [INFO]: ID=0977, Type=camid11_videoid3, View=seq0, Raw_Frame=83, Now_Frames=82, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:20] [INFO]: ID=0429, Type=camid11_videoid2, View=seq1, Raw_Frame=27, Now_Frames=16, Drop_Frames=11, Drop_Ratio=0.41
[2024-05-21 14:43:20] [INFO]: ID=0598, Type=camid11_videoid2, View=seq0, Raw_Frame=335, Now_Frames=325, Drop_Frames=10, Drop_Ratio=0.03
[2024-05-21 14:43:20] [INFO]: ID=0079, Type=camid13_videoid4, View=seq0, Raw_Frame=83, Now_Frames=80, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 14:43:20] [INFO]: ID=0390, Type=camid19_videoid1, View=seq0, Raw_Frame=35, Now_Frames=28, Drop_Frames=7, Drop_Ratio=0.20
[2024-05-21 14:43:20] [INFO]: ID=0195, Type=camid17_videoid6, View=seq0, Raw_Frame=328, Now_Frames=310, Drop_Frames=18, Drop_Ratio=0.05
[2024-05-21 14:43:20] [INFO]: ID=0533, Type=camid22_videoid4, View=seq0, Raw_Frame=118, Now_Frames=115, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 14:43:21] [INFO]: ID=0964, Type=camid38_videoid1, View=seq0, Raw_Frame=49, Now_Frames=46, Drop_Frames=3, Drop_Ratio=0.06
[2024-05-21 14:43:21] [INFO]: ID=0572, Type=camid5_videoid1, View=seq0, Raw_Frame=255, Now_Frames=250, Drop_Frames=5, Drop_Ratio=0.02
[2024-05-21 14:43:21] [INFO]: ID=0741, Type=camid12_videoid2, View=seq0, Raw_Frame=241, Now_Frames=239, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:21] [INFO]: ID=0689, Type=camid11_videoid2, View=seq2, Raw_Frame=220, Now_Frames=219, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 14:43:21] [INFO]: ID=0052, Type=camid26_videoid1, View=seq0, Raw_Frame=230, Now_Frames=186, Drop_Frames=44, Drop_Ratio=0.19
[2024-05-21 14:43:21] [INFO]: ID=0884, Type=camid31_videoid2, View=seq1, Raw_Frame=91, Now_Frames=84, Drop_Frames=7, Drop_Ratio=0.08
[2024-05-21 14:43:21] [INFO]: ID=0494, Type=camid19_videoid2, View=seq0, Raw_Frame=334, Now_Frames=323, Drop_Frames=11, Drop_Ratio=0.03
[2024-05-21 14:43:21] [INFO]: ID=0352, Type=camid10_videoid2, View=seq1, Raw_Frame=162, Now_Frames=150, Drop_Frames=12, Drop_Ratio=0.07
[2024-05-21 14:43:22] [INFO]: ID=0248, Type=camid33_videoid2, View=seq0, Raw_Frame=76, Now_Frames=71, Drop_Frames=5, Drop_Ratio=0.07
[2024-05-21 14:43:22] [INFO]: ID=0652, Type=camid8_videoid2, View=seq0, Raw_Frame=207, Now_Frames=200, Drop_Frames=7, Drop_Ratio=0.03
[2024-05-21 14:43:22] [INFO]: ID=1016, Type=camid3_videoid1, View=seq0, Raw_Frame=146, Now_Frames=145, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:22] [INFO]: ID=0559, Type=camid11_videoid3, View=seq0, Raw_Frame=381, Now_Frames=375, Drop_Frames=6, Drop_Ratio=0.02
[2024-05-21 14:43:22] [INFO]: ID=0000, Type=camid11_videoid2, View=seq0, Raw_Frame=266, Now_Frames=185, Drop_Frames=81, Drop_Ratio=0.30
[2024-05-21 14:43:22] [INFO]: ID=0065, Type=camid13_videoid5, View=seq0, Raw_Frame=71, Now_Frames=70, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:22] [INFO]: ID=0845, Type=camid16_videoid2, View=seq0, Raw_Frame=142, Now_Frames=141, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:22] [INFO]: ID=0702, Type=camid29_videoid3, View=seq0, Raw_Frame=87, Now_Frames=78, Drop_Frames=9, Drop_Ratio=0.10
[2024-05-21 14:43:22] [INFO]: ID=0260, Type=camid37_videoid2, View=seq0, Raw_Frame=195, Now_Frames=189, Drop_Frames=6, Drop_Ratio=0.03
[2024-05-21 14:43:22] [INFO]: ID=0157, Type=camid17_videoid3, View=seq0, Raw_Frame=86, Now_Frames=78, Drop_Frames=8, Drop_Ratio=0.09
[2024-05-21 14:43:22] [INFO]: ID=0299, Type=camid14_videoid1, View=seq0, Raw_Frame=74, Now_Frames=72, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 14:43:23] [INFO]: ID=0026, Type=camid28_videoid3, View=seq1, Raw_Frame=239, Now_Frames=218, Drop_Frames=21, Drop_Ratio=0.09
[2024-05-21 14:43:23] [INFO]: ID=0611, Type=camid4_videoid4, View=seq0, Raw_Frame=246, Now_Frames=245, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 14:43:23] [INFO]: ID=0572, Type=camid5_videoid1, View=seq1, Raw_Frame=73, Now_Frames=70, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 14:43:23] [INFO]: ID=0104, Type=camid16_videoid2, View=seq2, Raw_Frame=93, Now_Frames=89, Drop_Frames=4, Drop_Ratio=0.04
[2024-05-21 14:43:23] [INFO]: ID=0832, Type=camid34_videoid3, View=seq0, Raw_Frame=61, Now_Frames=49, Drop_Frames=12, Drop_Ratio=0.20
[2024-05-21 14:43:23] [INFO]: ID=0871, Type=camid17_videoid6, View=seq0, Raw_Frame=38, Now_Frames=35, Drop_Frames=3, Drop_Ratio=0.08
[2024-05-21 14:43:23] [INFO]: ID=0481, Type=camid1_videoid3, View=seq0, Raw_Frame=37, Now_Frames=34, Drop_Frames=3, Drop_Ratio=0.08
[2024-05-21 14:43:23] [INFO]: ID=0065, Type=camid14_videoid2, View=seq0, Raw_Frame=41, Now_Frames=40, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:23] [INFO]: ID=0585, Type=camid33_videoid3, View=seq0, Raw_Frame=149, Now_Frames=148, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:23] [INFO]: ID=0979, Type=camid38_videoid3, View=seq0, Raw_Frame=42, Now_Frames=40, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 14:43:24] [INFO]: ID=0716, Type=camid14_videoid1, View=seq0, Raw_Frame=84, Now_Frames=82, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:24] [INFO]: ID=0546, Type=camid11_videoid2, View=seq2, Raw_Frame=162, Now_Frames=159, Drop_Frames=3, Drop_Ratio=0.02
[2024-05-21 14:43:24] [INFO]: ID=0248, Type=camid33_videoid3, View=seq0, Raw_Frame=69, Now_Frames=64, Drop_Frames=5, Drop_Ratio=0.07
[2024-05-21 14:43:24] [INFO]: ID=0845, Type=camid16_videoid2, View=seq1, Raw_Frame=59, Now_Frames=56, Drop_Frames=3, Drop_Ratio=0.05
[2024-05-21 14:43:24] [INFO]: ID=0015, Type=camid10_videoid2, View=seq0, Raw_Frame=157, Now_Frames=155, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:24] [INFO]: ID=0988, Type=camid15_videoid3, View=seq1, Raw_Frame=196, Now_Frames=182, Drop_Frames=14, Drop_Ratio=0.07
[2024-05-21 14:43:24] [INFO]: ID=0390, Type=camid20_videoid1, View=seq0, Raw_Frame=139, Now_Frames=112, Drop_Frames=27, Drop_Ratio=0.19
[2024-05-21 14:43:24] [INFO]: ID=0572, Type=camid5_videoid1, View=seq2, Raw_Frame=59, Now_Frames=58, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:24] [INFO]: ID=0820, Type=camid19_videoid1, View=seq0, Raw_Frame=173, Now_Frames=172, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:24] [INFO]: ID=0979, Type=camid38_videoid4, View=seq0, Raw_Frame=38, Now_Frames=37, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:24] [INFO]: ID=0429, Type=camid12_videoid2, View=seq0, Raw_Frame=155, Now_Frames=154, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:25] [INFO]: ID=0793, Type=camid31_videoid4, View=seq0, Raw_Frame=204, Now_Frames=200, Drop_Frames=4, Drop_Ratio=0.02
[2024-05-21 14:43:25] [INFO]: ID=0222, Type=camid13_videoid3, View=seq0, Raw_Frame=227, Now_Frames=226, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 14:43:25] [INFO]: ID=1017, Type=camid1_videoid3, View=seq0, Raw_Frame=32, Now_Frames=29, Drop_Frames=3, Drop_Ratio=0.09
[2024-05-21 14:43:25] [INFO]: ID=0767, Type=camid30_videoid2, View=seq0, Raw_Frame=233, Now_Frames=230, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 14:43:25] [INFO]: ID=0144, Type=camid19_videoid1, View=seq0, Raw_Frame=146, Now_Frames=145, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:25] [INFO]: ID=0901, Type=camid0_videoid2, View=seq0, Raw_Frame=34, Now_Frames=32, Drop_Frames=2, Drop_Ratio=0.06
[2024-05-21 14:43:25] [INFO]: ID=0702, Type=camid30_videoid3, View=seq0, Raw_Frame=104, Now_Frames=64, Drop_Frames=40, Drop_Ratio=0.38
[2024-05-21 14:43:25] [INFO]: ID=0000, Type=camid11_videoid2, View=seq1, Raw_Frame=105, Now_Frames=77, Drop_Frames=28, Drop_Ratio=0.27
[2024-05-21 14:43:25] [INFO]: ID=0572, Type=camid6_videoid1, View=seq0, Raw_Frame=35, Now_Frames=33, Drop_Frames=2, Drop_Ratio=0.06
[2024-05-21 14:43:25] [INFO]: ID=0455, Type=camid11_videoid3, View=seq1, Raw_Frame=263, Now_Frames=260, Drop_Frames=3, Drop_Ratio=0.01
[2024-05-21 14:43:25] [INFO]: ID=0716, Type=camid14_videoid3, View=seq0, Raw_Frame=69, Now_Frames=66, Drop_Frames=3, Drop_Ratio=0.04
[2024-05-21 14:43:25] [INFO]: ID=0781, Type=camid14_videoid3, View=seq0, Raw_Frame=44, Now_Frames=43, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:25] [INFO]: ID=1017, Type=camid1_videoid3, View=seq1, Raw_Frame=30, Now_Frames=27, Drop_Frames=3, Drop_Ratio=0.10
[2024-05-21 14:43:26] [INFO]: ID=0092, Type=camid0_videoid2, View=seq0, Raw_Frame=270, Now_Frames=268, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:26] [INFO]: ID=0000, Type=camid3_videoid2, View=seq0, Raw_Frame=41, Now_Frames=39, Drop_Frames=2, Drop_Ratio=0.05
[2024-05-21 14:43:26] [INFO]: ID=0364, Type=camid15_videoid2, View=seq0, Raw_Frame=340, Now_Frames=339, Drop_Frames=1, Drop_Ratio=0.00
[2024-05-21 14:43:26] [INFO]: ID=0261, Type=camid0_videoid3, View=seq1, Raw_Frame=62, Now_Frames=61, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:26] [INFO]: ID=0079, Type=camid15_videoid2, View=seq1, Raw_Frame=76, Now_Frames=75, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:26] [INFO]: ID=0405, Type=camid10_videoid2, View=seq0, Raw_Frame=62, Now_Frames=35, Drop_Frames=27, Drop_Ratio=0.44
[2024-05-21 14:43:26] [INFO]: ID=0559, Type=camid12_videoid3, View=seq0, Raw_Frame=178, Now_Frames=111, Drop_Frames=67, Drop_Ratio=0.38
[2024-05-21 14:43:26] [INFO]: ID=0390, Type=camid20_videoid1, View=seq1, Raw_Frame=82, Now_Frames=80, Drop_Frames=2, Drop_Ratio=0.02
[2024-05-21 14:43:27] [INFO]: ID=0781, Type=camid14_videoid3, View=seq1, Raw_Frame=56, Now_Frames=55, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:27] [INFO]: ID=0468, Type=camid23_videoid4, View=seq0, Raw_Frame=79, Now_Frames=77, Drop_Frames=2, Drop_Ratio=0.03
[2024-05-21 14:43:27] [INFO]: ID=0980, Type=camid38_videoid3, View=seq0, Raw_Frame=30, Now_Frames=29, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:28] [INFO]: ID=1003, Type=camid15_videoid1, View=seq0, Raw_Frame=137, Now_Frames=133, Drop_Frames=4, Drop_Ratio=0.03
[2024-05-21 14:43:28] [INFO]: ID=0936, Type=camid32_videoid1, View=seq0, Raw_Frame=31, Now_Frames=30, Drop_Frames=1, Drop_Ratio=0.03
[2024-05-21 14:43:28] [INFO]: ID=0196, Type=camid0_videoid1, View=seq0, Raw_Frame=86, Now_Frames=85, Drop_Frames=1, Drop_Ratio=0.01
[2024-05-21 14:43:28] [INFO]: ID=0923, Type=camid1_videoid3, View=seq0, Raw_Frame=310, Now_Frames=308, Drop_Frames=2, Drop_Ratio=0.01
[2024-05-21 14:43:28] [INFO]: ID=0716, Type=camid17_videoid5, View=seq0, Raw_Frame=110, Now_Frames=107, Drop_Frames=3, Drop_Ratio=0.03
[2024-05-21 14:43:28] [INFO]: ID=0405, Type=camid10_videoid4, View=seq0, Raw_Frame=68, Now_Frames=34, Drop_Frames=34, Drop_Ratio=0.50
[2024-05-21 14:43:28] [INFO]: ID=0052, Type=camid4_videoid2, View=seq1, Raw_Frame=58, Now_Frames=57, Drop_Frames=1, Drop_Ratio=0.02
[2024-05-21 14:43:29] [INFO]: ID=1017, Type=camid2_videoid3, View=seq0, Raw_Frame=124, Now_Frames=115, Drop_Frames=9, Drop_Ratio=0.07
